UID,Session,Sample,d45,d46,d47,d48,d49
6466,20180710,ETH-2,-6.718519,-4.146992,-4.107257,16.979143,4450.378581
6462,20180710,J1701 52_0,6.563430,10.026610,26.046387,68.528521,8265.666739
6435,20180710,J1701 2_0,7.617755,10.554355,45.088108,163.084035,20773.358569
6433,20180710,ETH-1,5.287308,12.485076,23.999705,56.130410,5825.639689
6446,20180710,J1701 6_0,7.397722,10.388895,29.682921,88.621764,12020.144019
6440,20180710,J1701 27_0,6.885388,10.287735,36.884108,104.908211,15569.204997
6460,20180710,J1701 31_0,6.502421,11.146033,25.433153,69.488569,8992.900530
6465,20180710,SR 158_0,9.130363,7.988323,30.400485,64.911920,9142.692473
6464,20180710,J1701 16_0,6.909620,11.255432,40.734139,82.804434,11062.123278
6457,20180710,J1701 18_0,6.878988,11.541302,26.248236,57.400478,6151.806940
6459,20180710,J1701 23_0,7.024976,10.659662,28.348309,73.784360,8074.118844
6434,20180710,ETH-2,-6.667186,-4.110166,-2.050337,37.907118,8848.338507
6442,20180710,ETH-1,5.250886,12.426833,24.159093,56.375245,6019.685923
6455,20180710,J1701 7_0,7.179540,10.428699,31.130717,95.961077,14069.003669
6449,20180710,J1701 22_0,6.947838,10.311545,26.016270,68.804728,8601.236547
6452,20180710,J1701 37_8,7.191867,10.852229,27.828519,73.252119,9836.515719
6436,20180710,J1701 5_2,7.562746,10.269193,37.515457,154.566759,18529.223336
6443,20180710,J1701 46_0,7.058599,9.955379,33.353735,121.613543,15754.524799
21828,20240122,ETH-2,-7.161746,-5.395838,26.175906,271.746262,51337.694197
21809,20240122,ETH-3,4.373152,11.544816,57.910736,255.900599,48613.468262
21814,20240122,PD3_34,8.728435,9.991315,56.376428,170.756653,28648.186507
21811,20240122,PD3_30,8.285527,10.419306,60.570217,488.080777,66085.891977
21833,20240122,PD3_54.2,8.691225,11.537505,72.315804,406.539120,56340.092260
21834,20240122,PD3_56.0,8.690418,9.629571,62.348987,617.430767,82721.386017
21837,20240122,ETH-3,4.423671,11.508385,70.717845,774.526998,97145.740667
21813,20240122,PD3_33,8.584609,11.828097,89.696203,208.857793,27556.951115
21810,20240122,PD3_29,8.866765,12.192787,65.833530,307.114724,44921.357127
21815,20240122,PD3_38.7,8.049050,9.818888,65.508508,313.612112,47871.375916
21808,20240122,ETH-2,-7.159896,-5.325275,31.712873,152.868483,32383.019738
21829,20240122,ETH-3,4.391604,11.556889,61.602354,285.633457,45136.677679
21831,20240122,PD3_52.5 TOP,8.723287,11.237344,75.055581,293.896264,45178.005838
21820,20240122,PD3_44.5A,6.973963,11.583575,64.469730,208.643446,30253.831442
21823,20240122,PD3_44.56,6.873013,11.274348,74.080402,249.407505,37742.784358
21832,20240122,PD3_53.0,8.597407,10.277227,62.524406,659.471292,89135.912418
21827,20240122,PD3_51.0,8.288530,11.512272,140.834150,697.622841,77565.203168
21836,20240122,ETH-2,-7.127744,-5.392950,32.076854,461.074098,65127.768219
21835,20240122,PD3_57.8,8.266641,11.459626,95.229808,380.470195,53566.226193
21822,20240122,PD3_44.5C,7.338511,11.090097,61.768305,671.946153,84335.841373
21812,20240122,PD3_30.5,8.440818,10.983406,100.597018,567.821437,74453.440934
21821,20240122,PD3_44.5B,7.025558,10.430225,54.093897,806.474429,93329.846768
21819,20240122,ETH-3,4.328222,11.474958,49.726136,470.098091,69862.016593
21817,20240122,PD3_42,8.239820,9.991188,83.118523,254.506911,35780.098350
21826,20240122,PD3_49.9,8.550510,12.275126,50.963146,330.617520,49809.914289
21816,20240122,PD3_41.5,8.400565,10.181873,51.008249,271.339271,43607.081723
21824,20240122,PD3_45.9,6.222987,11.593338,46.869843,646.458609,81648.155534
21830,20240122,PD3_52.5 BOTTOM,8.765601,11.064615,61.026770,187.949043,25448.124176
21818,20240122,ETH-2,-7.251918,-5.462729,11.122105,68.032851,17021.441216
21825,20240122,PD3_47.9,7.452912,11.868894,69.387913,1349.518997,130140.311684
2641,20170706,SR 67_0,7.233893,10.609688,0.000000,0.000000,0.000000
2637,20170706,SR 64_0,6.892552,9.681840,0.000000,0.000000,0.000000
2621,20170706,G1637 123_8,7.729302,11.349358,0.000000,0.000000,0.000000
2613,20170706,G1637 97_2,7.076064,10.772810,0.000000,0.000000,0.000000
2638,20170706,SR 65_2,5.091542,8.318071,0.000000,0.000000,0.000000
2611,20170706,G1637 89_0,6.174878,11.123554,0.000000,0.000000,0.000000
2619,20170706,CIT,5.799385,12.425643,0.000000,0.000000,0.000000
2609,20170706,CIT,5.823700,12.450144,0.000000,0.000000,0.000000
2606,20170706,G1637 68_7,5.390945,12.024755,0.000000,0.000000,0.000000
2634,20170706,SR 61_5,7.966176,9.171154,0.000000,0.000000,0.000000
2632,20170706,SR 59_2,7.610880,8.028352,0.000000,0.000000,0.000000
2607,20170706,G1637 71_3,5.577307,11.338197,0.000000,0.000000,0.000000
2612,20170706,G1637 91_6,6.923271,10.550853,0.000000,0.000000,0.000000
2644,20170706,CIT,5.738067,12.332893,0.000000,0.000000,0.000000
2603,20170706,G1637 62.5,4.858695,11.419265,0.000000,0.000000,0.000000
2600,20170706,G1637 34_2,8.727937,11.416757,0.000000,0.000000,0.000000
2623,20170706,SR 50_0,8.406861,11.567425,0.000000,0.000000,0.000000
2622,20170706,G1637 126_5,7.536824,10.352125,0.000000,0.000000,0.000000
2599,20170706,CIT,5.733061,12.399110,0.000000,0.000000,0.000000
2626,20170706,SR 53_2,7.307419,11.998663,0.000000,0.000000,0.000000
2615,20170706,G1637 105_9,7.076183,10.491897,0.000000,0.000000,0.000000
2625,20170706,SR 52_0,7.550602,11.601053,0.000000,0.000000,0.000000
2598,20170706,CIT,5.831960,12.507221,0.000000,0.000000,0.000000
2628,20170706,SR 55_1,7.895168,9.818489,0.000000,0.000000,0.000000
2627,20170706,SR 54_1,7.729379,9.755234,0.000000,0.000000,0.000000
2629,20170706,CIT,5.791539,12.395547,0.000000,0.000000,0.000000
2639,20170706,CIT,5.770179,12.378598,0.000000,0.000000,0.000000
2605,20170706,G1637 64_7,5.157377,11.519600,0.000000,0.000000,0.000000
2624,20170706,SR 51_1,7.938578,10.468120,0.000000,0.000000,0.000000
2604,20170706,G1637 64_6,5.106399,11.305878,0.000000,0.000000,0.000000
2633,20170706,SR 60_2,7.890546,7.385764,0.000000,0.000000,0.000000
2608,20170706,G1637 83_6,5.169141,12.010401,0.000000,0.000000,0.000000
2643,20170706,SR 68_9,5.610656,9.158181,0.000000,0.000000,0.000000
2631,20170706,SR 57_3,7.816487,9.883592,0.000000,0.000000,0.000000
2642,20170706,SR 68_1,5.639186,8.935722,0.000000,0.000000,0.000000
2616,20170706,G1637 110_0,7.528790,10.552278,0.000000,0.000000,0.000000
2630,20170706,SR 55_8,7.438599,8.930634,0.000000,0.000000,0.000000
2645,20170706,TV04,4.817082,5.445567,0.000000,0.000000,0.000000
2614,20170706,G1637 101_0,7.461446,10.738447,0.000000,0.000000,0.000000
2618,20170706,G1637 117_0,6.991324,9.179953,0.000000,0.000000,0.000000
2620,20170706,G1637 120_5,7.291240,10.539283,0.000000,0.000000,0.000000
2636,20170706,SR 63_3,6.014103,9.129555,0.000000,0.000000,0.000000
2617,20170706,G1637 113_5,7.251099,10.378905,0.000000,0.000000,0.000000
2635,20170706,SR 62_0,7.354514,10.114072,0.000000,0.000000,0.000000
2610,20170706,G1637 87_7,5.450995,11.352880,0.000000,0.000000,0.000000
2602,20170706,G1637 61_5,4.944780,11.785443,0.000000,0.000000,0.000000
2640,20170706,SR 66_3,5.690340,9.117891,0.000000,0.000000,0.000000
2601,20170706,G1637 60_6,4.426187,10.998661,0.000000,0.000000,0.000000
24525,20240724,J1623 139,6.520636,5.261412,51.796308,159.597631,27440.811702
24523,20240724,J1623 136.7,5.518948,4.570401,98.392642,205.819511,38044.753880
24535,20240724,J1623 148.2,6.061600,5.125766,39.857786,134.808507,27187.354102
24529,20240724,J1623 144.1,5.794843,4.890891,63.122194,163.650348,23914.944894
24522,20240724,J1623 135.3,5.231518,4.452363,65.159182,160.145195,35224.318423
24527,20240724,J1623 141.2,5.564720,5.253943,89.741383,201.455453,38220.905866
24530,20240724,ETH-2,-7.402158,-5.663876,19.567059,68.011994,18032.143007
24511,20240724,ETH-3,4.737720,12.408218,179.486675,336.174687,67671.867737
24513,20240724,J1623 125.2,5.366641,4.390603,68.124176,181.541657,38133.583163
24519,20240724,J1623 134.4,5.436494,4.647978,39.412594,156.642367,38891.679329
24518,20240724,J1623 130.2,5.512090,4.736314,66.259156,251.795088,50879.978516
24512,20240724,J1623 123.5,5.316727,4.019370,42.805764,116.311238,30099.876219
24515,20240724,J1623 127.4,5.313446,4.534002,63.960628,177.342000,38475.265582
24514,20240724,J1623 126.1,6.007517,4.629842,40.809176,110.129094,25640.473095
24510,20240724,ETH-2,-7.386988,-5.687304,67.793791,90.233961,28470.495369
24531,20240724,ETH-3,4.410021,11.664574,66.973225,172.493657,30110.075376
24516,20240724,J1623 128.2,5.510760,4.850587,127.824552,260.697927,61976.918689
24517,20240724,J1623 129.4,5.202161,4.376405,70.760380,158.061166,23841.999928
24520,20240724,ETH-2,-7.382815,-5.639091,19.995734,54.603476,17175.100258
24539,20240724,ETH-3,4.320332,11.556824,88.041339,139.125623,24758.400087
24528,20240724,J1623 142.9,6.331007,5.263613,52.279092,181.664901,32585.448442
24537,20240724,J1623 150.3,6.107566,5.196410,41.626079,157.869321,35248.599244
24532,20240724,J1623 145.3,5.581085,4.877606,57.658630,171.252345,35262.659965
24526,20240724,J1623 140,5.646877,4.822746,77.897316,240.269589,26480.821263
24533,20240724,J1623 146.1,5.542561,7.167763,101.844265,244.447571,39817.063609
24521,20240724,ETH-3,4.378557,11.672954,63.146866,95.400934,18249.718304
24538,20240724,ETH-2,-7.382905,-5.659935,5.418408,36.670727,13392.081529
24534,20240724,J1623 147.2,5.302818,4.834187,55.093139,174.136599,34738.454379
24536,20240724,J1623 149.1,5.183554,5.218575,53.644178,246.160182,48134.722303
24524,20240724,J1623 138.1,5.525879,4.927808,97.767556,238.643247,41164.072366
2823,20170726,SR-4,4.308014,4.919265,46.847232,210.169689,49615.578500
2822,20170726,SR-2,4.208262,4.406946,21.875829,77.725508,15795.779322
2828,20170726,SR-16,4.453944,5.483550,25.524351,74.901550,15109.441759
2827,20170726,SR-14_1,4.048012,5.683455,57.624763,177.391403,31305.719072
2820,20170726,CIT,5.782037,12.446962,32.732258,89.055506,13489.855126
2824,20170726,SR-6,4.338656,4.241285,16.550573,54.232879,11385.235439
2819,20170726,TV03,4.799904,5.375539,38.607461,119.570395,23663.229389
2825,20170726,SR-8,4.448499,4.836932,18.872577,54.544235,11511.035093
2826,20170726,SR-10,4.542194,4.939037,20.570154,57.275270,12060.460669
2821,20170726,SR-0_1,3.340187,4.195359,30.324175,97.919946,19798.323267
2818,20170726,CIT,5.851759,12.709167,74.727123,215.814459,37379.194042
7399,20180917,R2 38 BROWN,2.265107,6.642108,39.250531,31.653355,5476.240679
7417,20180917,R2 25 MATRIX,7.660307,4.705937,50.699548,33.865564,6649.032612
7408,20180917,R2 16,8.785427,7.125139,51.097307,36.922189,6054.876270
7397,20180917,ETH-2,-6.739993,-4.414825,40.361444,19.332334,8877.454655
7419,20180917,R1 9.0,1.819599,6.820624,36.719527,29.151741,5520.363979
7413,20180917,ETH-1,5.227891,12.270428,309.519596,81.920756,45650.815809
7411,20180917,R2 13,8.695195,5.648881,49.654199,31.825198,6287.398655
7400,20180917,R2 34,2.889364,5.457216,54.209623,38.325582,7941.808372
7418,20180917,R2 32,2.931916,4.844646,41.471998,32.557598,6286.167660
7412,20180917,R2 25 CLAST,8.155468,6.138352,56.262815,56.527630,8324.609795
7410,20180917,R2 6.1,9.507368,6.809172,49.835283,36.163851,6498.167756
7405,20180917,ETH-1,5.215054,12.256194,52.289650,47.247417,6206.878417
7404,20180917,R2 20,9.757469,7.295360,45.041522,35.481834,5648.403548
7398,20180917,R2 36.2,2.360875,5.969223,48.127528,39.655460,6791.297411
7396,20180917,ETH-1,5.197630,12.362820,271.894620,125.840809,31951.751008
7416,20180917,R2 21,8.975318,5.935201,46.746731,31.298631,5908.583959
7409,20180917,R2 19,9.753707,7.181253,44.776790,29.972917,5323.032682
7403,20180917,R2 15.2,9.046010,7.623949,57.830662,39.124615,7397.534621
7402,20180917,R2 1.0,8.839444,7.117081,58.439150,39.638866,7505.292149
7407,20180917,R2 7.0,9.695142,7.449729,44.837393,33.880572,4865.602859
7414,20180917,R2 29,2.889477,4.529488,25.679559,22.580582,3695.142200
7401,20180917,R2 38 GREY,1.987083,6.550845,39.835106,34.259653,5947.577078
7406,20180917,R2 12.2,9.269423,6.584450,54.912567,35.023868,6934.781551
7415,20180917,R2 27 CLAST,7.813573,9.811157,57.183821,46.292523,6596.124872
7511,20180920,R1 158.1,3.394444,7.072140,40.176984,33.006971,5742.858484
7493,20180920,R1 5.2,2.122659,6.462664,46.957836,38.121403,7860.104550
7529,20180920,ETH-1,5.180693,12.280592,38.412581,41.137366,4710.883269
7507,20180920,R1 152.0,2.317775,6.807964,38.796918,34.347479,6174.347459
7505,20180920,R1 149.9,3.140050,7.155190,46.072126,37.819095,6706.211324
7531,20180920,R1 194.0,0.829337,7.617259,34.461706,35.485979,5525.542875
7521,20180920,ETH-1,5.195329,12.306462,44.936627,45.128243,6087.464573
7503,20180920,R1 145.0,3.165106,6.858860,37.111299,33.176378,5522.901617
7530,20180920,R1 192.2,3.143586,7.543087,46.508439,40.840255,6461.587371
7502,20180920,R1 143.0,3.582692,8.358023,49.578315,39.623598,7743.738305
7489,20180920,ETH-1,6.718938,14.470859,552.807797,177.753077,12902.415595
7537,20180920,ETH-1,5.180288,12.227299,47.140799,50.709780,6743.302228
7534,20180920,R1 200.0,1.405731,7.761939,40.007389,38.157776,6075.100739
7498,20180920,ETH-1,5.189702,12.231585,52.995695,48.631271,7696.407549
7528,20180920,R1 190.2,1.820403,7.511374,31.942457,30.234846,4553.792077
7518,20180920,R1 172.0,2.600539,6.925368,45.076284,36.289752,7201.368797
7517,20180920,R1 186.0,1.108175,7.378221,36.533768,32.847148,5470.385921
7497,20180920,R1 36.1,1.836051,6.354028,40.131022,32.269016,7019.919158
7519,20180920,R1 174.0,3.291845,7.410726,36.259345,29.589972,5782.960128
7526,20180920,R1 204.0,1.613236,7.520424,34.283126,33.810296,4963.908930
7532,20180920,R1 197.8,1.229502,7.556366,37.039971,31.861287,6013.975681
7535,20180920,R1 202.0,2.009845,7.818804,48.693650,42.792560,7868.543679
7490,20180920,ETH-2,-6.655348,-4.296942,128.371550,77.676173,18951.871524
7492,20180920,R1 3.1 GREY,2.065106,6.475867,56.522206,41.187126,9821.134991
7494,20180920,R1 1.0 GREY,2.392940,6.212192,39.587583,35.436127,6950.084181
7513,20180920,R1 160.0,3.237517,6.391760,33.461174,27.982895,4869.837095
7496,20180920,R1 3.1 BROWN,2.748840,7.277240,48.279650,38.764830,7907.082608
7523,20180920,R1 180.0,1.395784,7.443959,42.866211,35.372737,7037.917220
7524,20180920,R1 182.2,1.246393,7.771504,43.014375,38.467150,7763.736058
7516,20180920,R1 170,2.160652,7.354564,32.189947,28.701027,5210.357936
7527,20180920,R1 188.0,1.608876,7.519477,49.567057,48.482289,8712.129772
7515,20180920,R1 166.0,1.966850,7.075924,40.677594,31.451554,5490.828644
7525,20180920,R1 184.2,1.639417,7.408160,42.135899,35.770364,6132.703607
7506,20180920,ETH-1,5.203372,12.239976,42.200873,39.517367,4736.348790
7514,20180920,R1 164.2,2.677049,7.392313,45.620521,38.614130,6273.159346
7512,20180920,R1 162.2,3.308850,7.406426,43.887927,36.605413,6477.310300
7508,20180920,R1 154.0,2.284762,7.119665,37.959063,34.080322,5482.701716
7499,20180920,R1 11.5,1.760809,6.713707,42.496881,34.725846,6940.166415
7520,20180920,R1 176.0,1.562119,7.318854,33.089771,30.192231,5358.402030
7510,20180920,R1 156.1,3.366537,7.122062,43.850434,36.151109,6668.287089
7522,20180920,R1 178.2,1.692729,7.373806,42.499295,33.102192,7057.718736
7509,20180920,R1 168.1,2.058051,7.187270,55.112252,52.654059,9272.801062
7495,20180920,R1 7.0,2.142822,6.521074,60.886287,43.370933,10830.956496
7501,20180920,R1 141.1,3.266097,6.424424,54.888498,41.933753,9868.388966
7491,20180920,R1 1.0 BROWN,2.985346,6.284071,92.948414,61.780725,13539.589842
7504,20180920,R1 147.9,2.128093,6.989836,52.551398,39.496779,9333.421348
7500,20180920,R1 55.0,2.337644,8.677015,47.490171,40.506211,7878.612199
7533,20180920,R1 198.9,1.467337,7.598220,33.652725,30.558473,5288.194176
7536,20180920,ETH-2,-6.791653,-4.529569,21.853015,11.511112,6334.924432
7290,20180909,PD5-78-G15,-1.506907,12.899943,41.579758,51.518899,5180.636372
7288,20180909,PD5-76_9a-E02,0.198608,22.837401,54.614900,70.824096,5415.186968
7274,20180909,ETH-1,5.209989,12.328903,50.799092,48.314187,5896.321947
7271,20180909,PD5-78-F15,-0.830883,19.485810,58.776980,76.175813,6349.425350
7285,20180909,PD5-78-G02,-1.002636,18.558503,58.853503,76.111313,6194.283222
7268,20180909,ETH-2,-6.806872,-4.546067,182.849876,52.948209,27293.948270
7279,20180909,PD5-78-A14,-0.738769,20.080449,46.681496,63.460678,4789.885232
7276,20180909,PD5-76_9a-E01,0.186997,22.804871,47.599113,68.853527,4340.530483
7282,20180909,PD5-76_9a-G,-1.176536,17.037460,52.433748,65.677398,5975.615768
7291,20180909,PD5-76_9a-H,6.281341,15.564561,49.039970,51.426359,4503.037527
7281,20180909,ETH-2,-6.755230,-4.459813,10.250139,17.322047,4042.017886
7275,20180909,PD5-76_9a-F,2.329492,15.622922,52.954648,59.149509,5613.094563
7283,20180909,PD5-78-B14,-0.804683,20.113793,51.546817,70.284283,5293.339616
7273,20180909,PD5-91-H,8.294947,15.749870,55.950736,52.544671,5151.639799
7286,20180909,PD5-78-G03,-0.860515,20.510701,63.239959,73.747408,6686.756220
7280,20180909,RODOLO,-0.130079,17.850005,50.367358,58.428992,5066.622483
7267,20180909,ETH-1,5.104312,12.119175,95.767077,63.472450,9899.279710
7277,20180909,PD5-78-G04,-0.828430,20.838248,51.279882,70.632268,5251.034484
7287,20180909,ETH-1,5.145862,12.159467,52.868601,44.618818,5414.992501
7293,20180909,ETH-2,-6.768050,-4.370620,9.739017,7.167298,3676.819170
7270,20180909,PD5-91-K,4.322195,14.401907,66.898969,68.139407,7337.560999
7272,20180909,PD5-78-C23,-0.095474,21.232087,45.053846,63.555491,4503.800939
7294,20180909,ETH-1,5.183221,12.292844,41.271702,42.341457,3755.827562
7289,20180909,PD5-78-F19,-0.826583,18.197652,46.254495,62.392016,5319.769025
7269,20180909,PD5-78-E19,-0.870053,18.203216,52.676992,68.507843,5970.639249
7278,20180909,PD5-78-H29,-0.122839,24.251618,85.133121,100.642995,7778.630344
7292,20180909,PD5-78-H02,-0.930457,19.165047,57.279867,70.990527,5780.565065
7295,20180909,RODOLO,-0.016954,18.219364,64.505512,64.802222,5757.893585
7284,20180909,PD5-91-I,6.683636,14.935614,48.711662,52.324593,4726.839254
22133,20240220,LB-174,8.252482,6.582663,92.674061,189.349934,21069.174453
22126,20240220,ETH-3,4.333243,11.671469,69.437893,136.864021,14318.310577
22118,20240220,LB-148,10.606886,7.667573,75.903176,169.802263,24898.758139
22130,20240220,LB-168,9.999461,6.709900,75.407318,147.097334,16903.668240
22115,20240220,ETH-2,-7.375407,-5.808529,50.695541,124.619232,24285.931413
22127,20240220,LB-162,10.409929,8.031844,74.358118,169.920489,18149.366770
22121,20240220,LB-154,10.535318,7.453019,106.258820,244.100468,27735.996179
22128,20240220,LB-164,10.449800,8.340385,77.658486,206.193112,22595.008479
22119,20240220,LB-150,10.349456,8.526400,94.625049,186.687313,16595.060032
22134,20240220,LB-176,8.555015,10.049444,107.590489,223.437525,23478.962680
22135,20240220,ETH-2,-7.137659,-5.373757,75.513054,130.679728,14589.745157
22131,20240220,LB-170,9.987384,8.273430,67.335061,209.844451,25949.316495
22123,20240220,LB-158,8.223859,6.054370,77.934144,180.965503,25095.769715
22132,20240220,LB-172,9.798886,8.281575,69.436112,172.051122,18643.681435
22120,20240220,LB-152,10.273225,7.294444,63.030693,159.765654,20267.746137
22117,20240220,LB-146,9.516316,8.902676,97.762737,182.166875,21607.002802
22124,20240220,LB-160,10.271600,8.082869,75.660361,175.183167,20165.650811
22125,20240220,ETH-2,-7.232091,-5.585263,56.656791,95.759419,14671.558317
22122,20240220,LB-156,9.844705,7.909722,71.803954,155.871229,20876.489985
22116,20240220,ETH-3,4.369406,11.369056,95.442769,253.808771,32176.941605
22129,20240220,LB-166,9.937278,8.301899,88.964139,270.626955,28720.700163
16208,20220127,ETH-2,-7.010167,-5.096161,9.748318,17.640959,10910.872763
